Ride_ID,Driver_ID,City,Date,Duration_min,Distance_km,Fare,Rating,Promo_Code,Driver_ID.1,Name,Age,City.1,Experience_Years,Average_Rating,Active_Status
344,133,Miami,11/19/2024,66,33,79.04,4.8,DISCOUNT10,133,Adrienne Thompson,40,Miami,7,4.2,Inactive
350,156,New York,11/7/2024,39,16.1,28.45,4.3,DISCOUNT10,156,Peggy Scott PhD,37,Miami,12,4.3,Inactive
351,169,San Francisco,11/24/2024,26,14.7,36.87,4.5,DISCOUNT10,169,Jacqueline Porter,56,Miami,9,4.5,Active
354,126,Los Angeles,11/2/2024,29,14,22.49,3.7,SAVE20,126,Linda Gray,45,Miami,2,4.9,Active
359,131,San Francisco,11/5/2024,20,12.1,34.06,4.7,WELCOME5,131,Lance Fox,58,Miami,14,4.9,Active
363,175,Chicago,11/7/2024,39,20.8,58.31,3.9,WELCOME5,175,Erica Roberts,49,Miami,20,5,Inactive
368,131,Los Angeles,11/3/2024,2,1.5,0.92,4.5,DISCOUNT10,131,Lance Fox,58,Miami,14,4.9,Active
372,196,New York,11/14/2024,2,1.4,3.72,4.8,SAVE20,196,Stephen Ryan,54,Miami,9,4.8,Inactive
386,114,Los Angeles,11/1/2024,65,30.1,61.66,3.6,SAVE20,114,Sara Alvarado,46,Miami,17,4.1,Active
397,131,Chicago,11/19/2024,35,14.6,40.25,4.3,DISCOUNT10,131,Lance Fox,58,Miami,14,4.9,Active
414,196,Los Angeles,11/25/2024,92,47.2,24.7,4.1,SAVE20,196,Stephen Ryan,54,Miami,9,4.8,Inactive
422,114,Chicago,11/25/2024,31,17.9,44.97,3.6,SAVE20,114,Sara Alvarado,46,Miami,17,4.1,Active
434,176,Miami,11/8/2024,36,24.2,18.64,5,DISCOUNT10,176,Brett Guzman,59,Miami,14,4.6,Inactive
439,133,San Francisco,11/17/2024,20,9.8,16.15,4.9,SAVE20,133,Adrienne Thompson,40,Miami,7,4.2,Inactive
443,116,Chicago,11/25/2024,75,49,54.07,4.4,SAVE20,116,Mark Hernandez,38,Miami,18,4.9,Inactive
457,126,Los Angeles,11/10/2024,59,25.8,20.87,3.7,SAVE20,126,Linda Gray,45,Miami,2,4.9,Active
490,196,Miami,11/1/2024,37,21.5,15.49,4,SAVE20,196,Stephen Ryan,54,Miami,9,4.8,Inactive
495,156,Miami,11/7/2024,30,18.5,50.9,3.5,WELCOME5,156,Peggy Scott PhD,37,Miami,12,4.3,Inactive
505,114,New York,11/28/2024,57,35,99.87,4.4,DISCOUNT10,114,Sara Alvarado,46,Miami,17,4.1,Active
515,175,San Francisco,11/29/2024,88,45.3,42.47,4.5,WELCOME5,175,Erica Roberts,49,Miami,20,5,Inactive
516,184,Miami,11/10/2024,57,27,24.79,4,SAVE20,184,Nathaniel Smith,34,Miami,2,4.4,Inactive
522,116,San Francisco,11/11/2024,24,14.4,33.3,4.1,SAVE20,116,Mark Hernandez,38,Miami,18,4.9,Inactive
525,173,Chicago,11/29/2024,59,37,20.72,4.4,DISCOUNT10,173,Sharon Thomas,43,Miami,8,4.9,Inactive
530,116,Los Angeles,11/14/2024,88,46,28.07,4.2,WELCOME5,116,Mark Hernandez,38,Miami,18,4.9,Inactive
535,169,Los Angeles,11/11/2024,94,41.9,76.26,3.5,WELCOME5,169,Jacqueline Porter,56,Miami,9,4.5,Active
541,196,Miami,11/28/2024,73,33.6,57.94,4.3,SAVE20,196,Stephen Ryan,54,Miami,9,4.8,Inactive
555,118,Chicago,11/22/2024,58,36.1,87.73,3.8,DISCOUNT10,118,Jimmy Davis,51,Miami,2,4.7,Active
560,172,New York,11/3/2024,15,9.2,14.98,4.5,SAVE20,172,William Richards,36,Miami,1,4.8,Inactive
564,169,Chicago,11/4/2024,52,24.7,48.71,4.7,DISCOUNT10,169,Jacqueline Porter,56,Miami,9,4.5,Active
568,187,San Francisco,11/21/2024,83,38.1,22.53,3.8,WELCOME5,187,Catherine Levine,43,Miami,1,4.3,Inactive
573,169,Miami,11/22/2024,33,16.9,39.98,4.9,SAVE20,169,Jacqueline Porter,56,Miami,9,4.5,Active
580,191,San Francisco,11/21/2024,6,2.8,5.47,4.9,SAVE20,191,Angel Sharp,59,Miami,11,4.2,Inactive
605,126,Miami,11/16/2024,7,3.1,7.15,4,DISCOUNT10,126,Linda Gray,45,Miami,2,4.9,Active
611,133,Miami,11/24/2024,5,2.1,3.64,4.5,SAVE20,133,Adrienne Thompson,40,Miami,7,4.2,Inactive
613,126,Chicago,11/25/2024,26,16.9,35,4.8,SAVE20,126,Linda Gray,45,Miami,2,4.9,Active
616,172,Chicago,11/4/2024,40,17.1,46.93,4.5,WELCOME5,172,William Richards,36,Miami,1,4.8,Inactive
621,196,Chicago,11/22/2024,76,32.9,84.79,4.2,WELCOME5,196,Stephen Ryan,54,Miami,9,4.8,Inactive
623,196,New York,11/17/2024,71,41.7,104.57,4.8,WELCOME5,196,Stephen Ryan,54,Miami,9,4.8,Inactive
625,182,San Francisco,11/7/2024,16,9.1,22.33,3.5,SAVE20,182,Edward Gonzalez,58,Miami,19,5,Active
641,131,Chicago,11/27/2024,103,47.2,60.1,4.3,SAVE20,131,Lance Fox,58,Miami,14,4.9,Active
666,169,San Francisco,11/11/2024,27,12.7,13.89,4.9,SAVE20,169,Jacqueline Porter,56,Miami,9,4.5,Active
669,184,Los Angeles,11/25/2024,74,36.2,73.67,4.8,SAVE20,184,Nathaniel Smith,34,Miami,2,4.4,Inactive
671,184,Miami,11/22/2024,78,42.2,74.18,4.1,DISCOUNT10,184,Nathaniel Smith,34,Miami,2,4.4,Inactive
674,191,New York,11/7/2024,114,49.1,42.33,3.6,WELCOME5,191,Angel Sharp,59,Miami,11,4.2,Inactive
677,173,Miami,11/8/2024,4,2.1,2.58,4.4,SAVE20,173,Sharon Thomas,43,Miami,8,4.9,Inactive
679,196,San Francisco,11/16/2024,39,18.1,49.03,3.6,SAVE20,196,Stephen Ryan,54,Miami,9,4.8,Inactive
684,118,Chicago,11/24/2024,41,21.5,50.64,4.8,WELCOME5,118,Jimmy Davis,51,Miami,2,4.7,Active
693,175,San Francisco,11/15/2024,59,36.9,104.78,3.7,DISCOUNT10,175,Erica Roberts,49,Miami,20,5,Inactive
698,173,Chicago,11/28/2024,62,27.4,78.57,4.4,SAVE20,173,Sharon Thomas,43,Miami,8,4.9,Inactive
722,192,Miami,11/8/2024,20,8.7,7.61,4.3,WELCOME5,192,Andrew Weaver,55,Miami,14,4.7,Inactive
732,173,New York,11/20/2024,23,11.1,29.71,4.3,DISCOUNT10,173,Sharon Thomas,43,Miami,8,4.9,Inactive
740,133,Los Angeles,11/21/2024,65,32.7,78,4.3,SAVE20,133,Adrienne Thompson,40,Miami,7,4.2,Inactive
747,114,New York,11/5/2024,33,18.9,24.68,4.4,SAVE20,114,Sara Alvarado,46,Miami,17,4.1,Active
755,191,Chicago,11/4/2024,37,17.4,27.05,4.8,DISCOUNT10,191,Angel Sharp,59,Miami,11,4.2,Inactive
757,187,Los Angeles,11/28/2024,73,46.1,114.91,4.6,WELCOME5,187,Catherine Levine,43,Miami,1,4.3,Inactive
759,175,San Francisco,11/4/2024,56,30.4,24,3.5,WELCOME5,175,Erica Roberts,49,Miami,20,5,Inactive
762,133,Chicago,11/30/2024,15,7.1,12.74,4.3,DISCOUNT10,133,Adrienne Thompson,40,Miami,7,4.2,Inactive
766,169,New York,11/4/2024,70,36.6,50.83,4.1,DISCOUNT10,169,Jacqueline Porter,56,Miami,9,4.5,Active
767,173,Miami,11/21/2024,46,22.1,12.43,4.7,DISCOUNT10,173,Sharon Thomas,43,Miami,8,4.9,Inactive
781,169,Chicago,11/10/2024,79,34.9,69.02,4.1,WELCOME5,169,Jacqueline Porter,56,Miami,9,4.5,Active
788,196,New York,11/20/2024,63,35.1,43.25,4.3,DISCOUNT10,196,Stephen Ryan,54,Miami,9,4.8,Inactive
789,172,Miami,11/10/2024,35,17.1,37.88,4.1,DISCOUNT10,172,William Richards,36,Miami,1,4.8,Inactive
790,156,Los Angeles,11/6/2024,80,39.8,77.51,4.2,DISCOUNT10,156,Peggy Scott PhD,37,Miami,12,4.3,Inactive
799,118,Los Angeles,11/4/2024,98,39.7,48.07,4,WELCOME5,118,Jimmy Davis,51,Miami,2,4.7,Active
826,114,Miami,11/2/2024,65,40.7,74.2,3.8,SAVE20,114,Sara Alvarado,46,Miami,17,4.1,Active
828,133,Los Angeles,11/30/2024,25,11.4,23.69,3.5,WELCOME5,133,Adrienne Thompson,40,Miami,7,4.2,Inactive
833,173,New York,11/21/2024,11,5.4,16.05,3.8,SAVE20,173,Sharon Thomas,43,Miami,8,4.9,Inactive
841,173,Los Angeles,11/8/2024,48,26.1,66.08,4.6,WELCOME5,173,Sharon Thomas,43,Miami,8,4.9,Inactive
845,196,Los Angeles,11/29/2024,23,15.8,32.28,4.6,WELCOME5,196,Stephen Ryan,54,Miami,9,4.8,Inactive
865,133,New York,11/16/2024,50,25.3,14.63,4.5,SAVE20,133,Adrienne Thompson,40,Miami,7,4.2,Inactive
866,175,San Francisco,11/19/2024,75,45.4,61.72,4.7,WELCOME5,175,Erica Roberts,49,Miami,20,5,Inactive
873,184,Chicago,11/3/2024,66,42.1,78.9,4.5,SAVE20,184,Nathaniel Smith,34,Miami,2,4.4,Inactive
875,126,New York,11/12/2024,24,11.8,14.45,3.6,DISCOUNT10,126,Linda Gray,45,Miami,2,4.9,Active
915,116,Chicago,11/27/2024,109,46.9,91.39,5,DISCOUNT10,116,Mark Hernandez,38,Miami,18,4.9,Inactive
918,114,Chicago,11/9/2024,35,15.9,30.69,3.8,SAVE20,114,Sara Alvarado,46,Miami,17,4.1,Active
923,173,New York,11/30/2024,25,11.1,8.44,4,WELCOME5,173,Sharon Thomas,43,Miami,8,4.9,Inactive
943,133,New York,11/3/2024,41,26.7,72.16,3.7,WELCOME5,133,Adrienne Thompson,40,Miami,7,4.2,Inactive
976,116,Chicago,11/18/2024,64,25.8,35.46,4.8,SAVE20,116,Mark Hernandez,38,Miami,18,4.9,Inactive
981,176,Los Angeles,11/9/2024,24,16.1,31.69,4.9,WELCOME5,176,Brett Guzman,59,Miami,14,4.6,Inactive
992,126,Los Angeles,11/22/2024,52,27.9,70.48,4.8,WELCOME5,126,Linda Gray,45,Miami,2,4.9,Active
